param,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,participant_id,model
log_lik[2220],0.417088,0.000585795,0.036559,0.0362715,0.355868,0.418225,0.47717,3943.62,2773.57,1.28939,1.00127,kr,c_B
log_lik[2221],-0.325899,0.000634783,0.0317658,0.0336174,-0.379572,-0.325521,-0.275053,2572.37,1853.5,0.841054,1.00023,kr,c_B
log_lik[2222],-2.43642,0.000706978,0.0448971,0.0448283,-2.50709,-2.4367,-2.36112,4059.82,3259.37,1.32738,1.00154,kr,c_B
log_lik[2223],0.580568,0.000399815,0.0256843,0.0259854,0.536558,0.581145,0.621801,4197.53,3255.55,1.37241,1.00029,kr,c_B
log_lik[2224],-2.78848,0.000648487,0.0377132,0.0381732,-2.85109,-2.7882,-2.72559,3408.67,2451.3,1.11449,1.00015,kr,c_B
log_lik[2225],-2.58411,0.000621121,0.0395081,0.0394193,-2.6481,-2.58423,-2.51926,4173.42,3195.82,1.36453,1.00097,kr,c_B
log_lik[2226],0.181199,0.000838648,0.0463403,0.0447145,0.103267,0.183051,0.255971,3176.07,2425.61,1.03844,1.00128,kr,c_B
log_lik[2227],0.258949,0.000362914,0.0200973,0.0198659,0.225978,0.25901,0.291402,3109.23,3300.66,1.01659,1.00024,kr,c_B
log_lik[2228],0.681587,0.000592317,0.0340889,0.0343507,0.625252,0.681503,0.736485,3331.14,3441.9,1.08914,1.0014,kr,c_B
log_lik[2229],0.62249,0.000647501,0.0378914,0.0377611,0.559705,0.62251,0.683227,3440.21,3237.84,1.1248,1.00163,kr,c_B
log_lik[2230],0.913607,0.000528462,0.0296243,0.0296469,0.864423,0.913677,0.961852,3172.73,2785.32,1.03735,1.00129,kr,c_B
log_lik[2231],-1.78832,0.000864443,0.0534318,0.0538636,-1.87401,-1.78722,-1.69914,3861.9,3361.73,1.26268,1.00157,kr,c_B
log_lik[2232],0.647708,0.000626844,0.0364394,0.0365825,0.58715,0.647903,0.706746,3393.42,3361.38,1.1095,1.00165,kr,c_B
log_lik[2233],0.84199,0.000402071,0.0222221,0.0225248,0.806516,0.842276,0.878683,3109.5,2770.06,1.01667,1.00142,kr,c_B
log_lik[2234],-2.27289,0.000772753,0.0493005,0.0499504,-2.35058,-2.27328,-2.19027,4109.63,3227.35,1.34367,1.00151,kr,c_B
log_lik[2235],-0.686198,0.000624387,0.0354464,0.0360036,-0.744308,-0.685715,-0.629413,3321.55,2508.98,1.086,1.00066,kr,c_B
